date,station_name,PM10,PM25,NO_val,NO2,NOX,CO,SO2,NH3,Ozone,Benzene,PM10_AQI,PM25_AQI,NO2 _AQI,CO_AQI,SO2_AQI,NH3_AQI,Ozone_AQI,Worst_pollutant,pollutant_name,Avg_AQI,AQI_Category,AQI_Range,AQI_Range_Sort
3/11/2025,Govindh Bhavan Colony,41.29,13.66,8.1,32.63,23.95,0.3,17.59,11.69,59.56,0.82,41.29,22.77,40.79,15,21.99,2.92,59.56,59.56,Ozone,29.19,Satisfactory,51 – 100,2
3/12/2025,Govindh Bhavan Colony,56.05,16.07,8,33.77,24.46,0.38,17.86,11.52,58.91,0.87,56.05,26.78,42.21,19,22.33,2.88,58.91,58.91,Ozone,32.59,Satisfactory,51 – 100,2
3/15/2025,Govindh Bhavan Colony,35.39,12.55,9.86,32.74,24.73,0.33,12.14,11.25,49.66,0.73,35.39,20.92,40.93,16.5,15.18,2.81,49.66,49.66,Ozone,25.91,Good,0 – 50,1
3/16/2025,Govindh Bhavan Colony,41.03,15.81,8.77,32.21,24.18,0.36,13.45,10.93,53.5,0.85,41.03,26.35,40.26,18,16.81,2.73,53.5,53.5,Ozone,28.38,Satisfactory,51 – 100,2
3/17/2025,Govindh Bhavan Colony,48.6,18.3,9.04,35.83,26.02,0.38,14.26,11.12,52.81,0.99,48.6,30.5,44.79,19,17.83,2.78,52.81,52.81,Ozone,30.9,Satisfactory,51 – 100,2
3/18/2025,Govindh Bhavan Colony,40.22,14.64,12.16,33.78,27,0.33,12.74,10.72,62.06,0.86,40.22,24.4,42.23,16.5,15.93,2.68,62.06,62.06,Ozone,29.14,Satisfactory,51 – 100,2
3/19/2025,Govindh Bhavan Colony,40.39,16.46,8.71,34,23.85,0.28,16.82,10.84,74.58,0.63,40.39,27.43,42.5,14,21.03,2.71,74.58,74.58,Ozone,31.81,Satisfactory,51 – 100,2
3/20/2025,Govindh Bhavan Colony,45.07,21.29,8.44,35.99,26,0.36,27.54,10.94,67.24,0.73,45.07,35.48,44.99,18,34.43,2.74,67.24,67.24,Ozone,35.42,Satisfactory,51 – 100,2
3/21/2025,Govindh Bhavan Colony,53.71,25.14,8.51,35.03,25.55,0.4,28.84,11.82,64.26,0.77,53.71,41.9,43.79,20,36.05,2.96,64.26,64.26,Ozone,37.52,Satisfactory,51 – 100,2
3/22/2025,Govindh Bhavan Colony,37.43,16.53,8.04,31.29,23.18,0.27,17.28,12.38,59.24,0.62,37.43,27.55,39.11,13.5,21.6,3.1,59.24,59.24,Ozone,28.79,Satisfactory,51 – 100,2
3/23/2025,Govindh Bhavan Colony,45.91,18.22,8.58,33.11,24.59,0.73,13.91,6.19,62.03,0.92,45.91,30.37,41.39,36.5,17.39,1.55,62.03,62.03,Ozone,33.59,Satisfactory,51 – 100,2
3/24/2025,Govindh Bhavan Colony,42.2,15.51,8.03,32.62,23.46,0.47,9.39,5.88,67.03,0.67,42.2,25.85,40.78,23.5,11.74,1.47,67.03,67.03,Ozone,30.37,Satisfactory,51 – 100,2
3/25/2025,Govindh Bhavan Colony,47.74,17.47,9.39,34.44,25.2,0.35,8.52,6.19,65.94,0.94,47.74,29.12,43.05,17.5,10.65,1.55,65.94,65.94,Ozone,30.79,Satisfactory,51 – 100,2
3/26/2025,Govindh Bhavan Colony,55.11,21.53,8.73,35.59,25.91,0.4,9.18,6.07,58,0.96,55.11,35.88,44.49,20,11.48,1.52,58,58,Ozone,32.35,Satisfactory,51 – 100,2
4/14/2025,Govindh Bhavan Colony,54.22,17.4,8.55,31.72,23.83,0.38,5.43,4.6,58.73,0.73,54.22,29,39.65,19,6.79,1.15,58.73,58.73,Ozone,29.79,Satisfactory,51 – 100,2
4/15/2025,Govindh Bhavan Colony,62.89,20.46,8.09,31.21,23.18,0.39,8.72,4.56,72.61,0.75,62.89,34.1,39.01,19.5,10.9,1.14,72.61,72.61,Ozone,34.31,Satisfactory,51 – 100,2
4/16/2025,Govindh Bhavan Colony,64.05,21.89,7.96,31.12,23.02,0.41,7.53,4.57,67.98,0.75,64.05,36.48,38.9,20.5,9.41,1.14,67.98,67.98,Ozone,34.07,Satisfactory,51 – 100,2
5/1/2025,Govindh Bhavan Colony,43.05,13.34,7.59,28.53,21.19,0.33,5.42,4.12,47.3,0.48,43.05,22.23,35.66,16.5,6.78,1.03,47.3,47.3,Ozone,24.65,Good,0 – 50,1
5/2/2025,Govindh Bhavan Colony,38.34,13.53,9,31.28,23.48,0.28,9.01,4.34,63.22,0.51,38.34,22.55,39.1,14,11.26,1.09,63.22,63.22,Ozone,27.08,Satisfactory,51 – 100,2
5/4/2025,Govindh Bhavan Colony,44.02,15.28,8.18,32.5,23.94,0.44,12.51,5.11,56.24,0.48,44.02,25.47,40.63,22,15.64,1.28,56.24,56.24,Ozone,29.32,Satisfactory,51 – 100,2
5/5/2025,Govindh Bhavan Colony,40.24,13.55,8.38,31.38,23.44,0.33,13.07,5.12,44.49,0.5,40.24,22.58,39.23,16.5,16.34,1.28,44.49,44.49,Ozone,25.81,Good,0 – 50,1
5/7/2025,Govindh Bhavan Colony,34.14,9.65,8.05,29.28,22.11,0.23,45.98,5.35,58.4,0.33,34.14,16.08,36.6,11.5,57.48,1.34,58.4,58.4,Ozone,30.79,Satisfactory,51 – 100,2
5/8/2025,Govindh Bhavan Colony,41.05,13.15,8.23,35.27,25.38,0.35,6.11,5.47,44.95,0.52,41.05,21.92,44.09,17.5,7.64,1.37,44.95,44.95,Ozone,25.5,Good,0 – 50,1
5/10/2025,Govindh Bhavan Colony,46.76,18.69,8.19,31.91,23.63,0.44,41.59,5.13,62.38,0.59,46.76,31.15,39.89,22,51.99,1.28,62.38,62.38,Ozone,36.49,Satisfactory,51 – 100,2
5/12/2025,Govindh Bhavan Colony,52.76,20.49,7.76,32.59,23.65,0.51,7.29,5.93,58.01,0.92,52.76,34.15,40.74,25.5,9.11,1.48,58.01,58.01,Ozone,31.68,Satisfactory,51 – 100,2
5/14/2025,Govindh Bhavan Colony,53.39,16.9,8.13,32.18,23.65,0.42,6.42,6.01,53.96,0.66,53.39,28.17,40.23,21,8.03,1.5,53.96,53.96,Ozone,29.47,Satisfactory,51 – 100,2
5/18/2025,Govindh Bhavan Colony,46.2,20.64,7.78,28.88,21.69,0.4,13.3,5.65,66.17,0.45,46.2,34.4,36.1,20,16.63,1.41,66.17,66.17,Ozone,31.56,Satisfactory,51 – 100,2
5/19/2025,Govindh Bhavan Colony,55.93,18.51,8.15,28.96,22.04,0.45,12.59,5.61,68.16,0.54,55.93,30.85,36.2,22.5,15.74,1.4,68.16,68.16,Ozone,32.97,Satisfactory,51 – 100,2
5/20/2025,Govindh Bhavan Colony,52.17,16.77,7.82,29.82,22.22,0.4,14.18,5.61,62,0.52,52.17,27.95,37.28,20,17.73,1.4,62,62,Ozone,31.22,Satisfactory,51 – 100,2
5/21/2025,Govindh Bhavan Colony,58.09,21.55,7.97,32.25,23.03,0.61,10.94,5.38,63.78,0.57,58.09,35.92,40.31,30.5,13.68,1.35,63.78,63.78,Ozone,34.8,Satisfactory,51 – 100,2
5/23/2025,Govindh Bhavan Colony,33.56,11.96,5.65,28.76,19.76,0.9,10.06,5.43,67.94,0.38,33.56,19.93,35.95,45,12.58,1.36,67.94,67.94,Ozone,30.9,Satisfactory,51 – 100,2
5/27/2025,Govindh Bhavan Colony,44.64,17.44,5.28,34.72,22.72,0.99,12.18,5.81,62.16,0.57,44.64,29.07,43.4,49.5,15.23,1.45,62.16,62.16,Ozone,35.06,Satisfactory,51 – 100,2
5/28/2025,Govindh Bhavan Colony,40.64,16.53,5.83,32.77,21.46,0.96,13.31,6.3,76.48,0.53,40.64,27.55,40.96,48,16.64,1.58,76.48,76.48,Ozone,35.98,Satisfactory,51 – 100,2
5/29/2025,Govindh Bhavan Colony,45.41,13.22,5.11,32.91,21.43,0.96,14.24,6.56,76.61,0.44,45.41,22.03,41.14,48,17.8,1.64,76.61,76.61,Ozone,36.09,Satisfactory,51 – 100,2
5/30/2025,Govindh Bhavan Colony,47.13,16.55,5.71,33.71,22.2,0.99,13.64,6.41,70.45,0.53,47.13,27.58,42.14,49.5,17.05,1.6,70.45,70.45,Ozone,36.49,Satisfactory,51 – 100,2
6/4/2025,Govindh Bhavan Colony,51.98,18.06,5.61,32.8,21.89,0.96,13.41,6.54,61.27,0.49,51.98,30.1,41,48,16.76,1.64,61.27,61.27,Ozone,35.82,Satisfactory,51 – 100,2
6/5/2025,Govindh Bhavan Colony,59.39,18.36,5.63,34.66,22.68,0.96,12.36,6.55,62.78,0.54,59.39,30.6,43.33,48,15.45,1.64,62.78,62.78,Ozone,37.31,Satisfactory,51 – 100,2
6/11/2025,Govindh Bhavan Colony,54.58,23.47,5.88,30.28,20.52,1.01,36.21,5.94,93.1,0.4,54.58,39.12,37.85,50.5,45.26,1.49,93.1,93.1,Ozone,45.98,Satisfactory,51 – 100,2
6/12/2025,Govindh Bhavan Colony,58.75,25.69,4.78,31.84,20.83,0.96,17.84,6.2,85.18,0.44,58.75,42.82,39.8,48,22.3,1.55,85.18,85.18,Ozone,42.63,Satisfactory,51 – 100,2
6/13/2025,Govindh Bhavan Colony,42.05,17.85,5.83,31.1,20.88,0.97,19.5,6.31,73.64,0.39,42.05,29.75,38.88,48.5,24.38,1.58,73.64,73.64,Ozone,36.97,Satisfactory,51 – 100,2
6/14/2025,Govindh Bhavan Colony,40.01,15.64,5.75,35.02,22.9,0.98,26.7,6.42,55.16,0.53,40.01,26.07,43.78,49,33.38,1.61,55.16,55.16,Ozone,35.57,Satisfactory,51 – 100,2
6/15/2025,Govindh Bhavan Colony,30.69,13.17,5.67,34.2,22.75,0.97,24.4,6.54,57.49,0.39,30.69,21.95,42.75,48.5,30.5,1.64,57.49,57.49,Ozone,33.36,Satisfactory,51 – 100,2
6/16/2025,Govindh Bhavan Colony,21.46,9.34,5.54,31.81,21.43,0.96,16.52,6.57,58.66,0.29,21.46,15.57,39.76,48,20.65,1.64,58.66,58.66,Ozone,29.39,Satisfactory,51 – 100,2
9/17/2025,Govindh Bhavan Colony,33.99,16.13,2.47,28.85,17.35,0.58,21.2,5,42.55,0.24,33.99,26.88,36.06,29,26.5,1.25,42.55,42.55,Ozone,28.03,Good,0 – 50,1
9/25/2025,Govindh Bhavan Colony,52.09,26.74,2.48,28.84,17.35,0.35,21.2,6.21,57.88,0.32,52.09,44.57,36.05,17.5,26.5,1.55,57.88,57.88,Ozone,33.73,Satisfactory,51 – 100,2
9/26/2025,Govindh Bhavan Colony,39.59,21.59,2.49,28.92,17.4,0.4,21.2,5.99,40.65,0.35,39.59,35.98,36.15,20,26.5,1.5,40.65,40.65,Ozone,28.62,Good,0 – 50,1
4/29/2025,Suhagi,64.66,13.1,4.4,54.37,32.5,0.67,16,9.72,76.65,0.42,64.66,21.83,67.96,33.5,20,2.43,76.65,76.65,Ozone,41.01,Satisfactory,51 – 100,2
5/1/2025,Suhagi,54.49,12.38,4.49,51.35,30.97,1.06,10.36,10.65,77.18,0.4,54.49,20.63,64.19,53,12.95,2.66,77.18,77.18,Ozone,40.73,Satisfactory,51 – 100,2
5/7/2025,Suhagi,41.27,9.01,3.59,49.71,29.35,1.13,5.96,9.46,65.82,0.32,41.27,15.02,62.14,56.5,7.45,2.37,65.82,65.82,Ozone,35.79,Satisfactory,51 – 100,2
5/12/2025,Suhagi,56.06,13.52,4.08,55.54,32.86,1.16,8.53,9.74,72.3,0.37,56.06,22.53,69.43,58,10.66,2.44,72.3,72.3,Ozone,41.63,Satisfactory,51 – 100,2
5/18/2025,Suhagi,68.76,30.95,4.67,43.54,26.97,0.53,13.87,9.91,93.9,0.4,68.76,51.58,54.43,26.5,17.34,2.48,93.9,93.9,Ozone,45,Satisfactory,51 – 100,2
7/8/2025,Suhagi,29.24,7.38,2.73,20.56,13.16,0.6,5.56,7.49,30.32,0.26,29.24,12.3,25.7,30,6.95,1.87,30.32,30.32,Ozone,19.48,Good,0 – 50,1
7/10/2025,Suhagi,32.12,8.96,3.52,21.55,14.32,0.63,6.61,7.49,40.21,0.28,32.12,14.93,26.94,31.5,8.26,1.87,40.21,40.21,Ozone,22.26,Good,0 – 50,1
7/11/2025,Suhagi,29.74,9.38,2.57,16.16,10.63,0.59,4.61,6.83,33.49,0.26,29.74,15.63,20.2,29.5,5.76,1.71,33.49,33.49,Ozone,19.43,Good,0 – 50,1
7/12/2025,Suhagi,29.73,8.16,3.47,21.22,14.11,0.66,5.85,7.51,35.4,0.28,29.73,13.6,26.53,33,7.31,1.88,35.4,35.4,Ozone,21.06,Good,0 – 50,1
7/26/2025,Suhagi,29.57,7.95,4.52,20.18,14.41,0.26,4.76,8.74,40.93,0.12,29.57,13.25,25.23,13,5.95,2.19,40.93,40.93,Ozone,18.59,Good,0 – 50,1
7/27/2025,Suhagi,29.33,7.49,3.2,21.66,14.13,0.4,4.96,8.41,44.4,0.1,29.33,12.48,27.08,20,6.2,2.1,44.4,44.4,Ozone,20.23,Good,0 – 50,1
7/28/2025,Suhagi,32.33,7.56,4.92,23.35,16.42,0.33,3,8.56,32.81,0.11,32.33,12.6,29.19,16.5,3.75,2.14,32.81,32.81,Ozone,18.47,Good,0 – 50,1
7/29/2025,Suhagi,27.13,6.23,3.71,20.67,14.01,0.26,5.16,8.38,40.18,0.12,27.13,10.38,25.84,13,6.45,2.1,40.18,40.18,Ozone,17.87,Good,0 – 50,1
7/30/2025,Suhagi,28.79,7.35,3.05,21.07,13.69,0.43,4.28,8.31,44.86,0.1,28.79,12.25,26.34,21.5,5.35,2.08,44.86,44.86,Ozone,20.17,Good,0 – 50,1
7/31/2025,Suhagi,41.02,10.78,7.64,21.24,17.52,0.47,6.56,8.04,42.43,0.12,41.02,17.97,26.55,23.5,8.2,2.01,42.43,42.43,Ozone,23.1,Good,0 – 50,1
8/21/2025,Suhagi,32.61,13.02,4.17,23.68,15.99,0.3,6.01,9.35,35.11,0.84,32.61,21.7,29.6,15,7.51,2.34,35.11,35.11,Ozone,20.55,Good,0 – 50,1
8/22/2025,Suhagi,31.39,12.13,3.87,22.71,15.23,0.4,5.47,9.08,34.69,0.84,31.39,20.22,28.39,20,6.84,2.27,34.69,34.69,Ozone,20.54,Good,0 – 50,1
8/23/2025,Suhagi,29.59,11,3.34,21.46,14.14,0.47,5.23,9.02,35.26,0.84,29.59,18.33,26.83,23.5,6.54,2.26,35.26,35.26,Ozone,20.33,Good,0 – 50,1
8/24/2025,Suhagi,31.19,12,3.25,19.54,13.04,0.55,6.11,8.56,32.89,0.69,31.19,20,24.43,27.5,7.64,2.14,32.89,32.89,Ozone,20.83,Good,0 – 50,1
9/5/2025,Suhagi,28.58,14.67,7.53,20.84,17.2,0.33,5.9,7.84,34.05,1.94,28.58,24.45,26.05,16.5,7.38,1.96,34.05,34.05,Ozone,19.85,Good,0 – 50,1
10/1/2025,Suhagi,23.5,21.21,7.64,26.91,20.52,0.43,9.55,8.64,41.48,0.22,23.5,35.35,33.64,21.5,11.94,2.16,41.48,41.48,Ozone,24.22,Good,0 – 50,1
10/3/2025,Suhagi,20.28,15.3,6.41,24.47,18.23,0.33,17.5,9.12,36.16,0.2,20.28,25.5,30.59,16.5,21.88,2.28,36.16,36.16,Ozone,21.88,Good,0 – 50,1
10/4/2025,Suhagi,21.23,11.2,9.4,24.29,20.57,0.65,17.37,9.13,36.49,0.2,21.23,18.67,30.36,32.5,21.71,2.28,36.49,36.49,Ozone,23.32,Good,0 – 50,1
10/5/2025,Suhagi,32.34,18.44,4.16,25.14,16.74,0.33,12.12,9.05,53.31,0.18,32.34,30.73,31.43,16.5,15.15,2.26,53.31,53.31,Ozone,25.96,Satisfactory,51 – 100,2
10/6/2025,Suhagi,41.11,19.29,9.79,31.99,24.97,0.73,14.66,9.13,46.03,0.25,41.11,32.15,39.99,36.5,18.33,2.28,46.03,46.03,Ozone,30.91,Good,0 – 50,1
10/31/2025,Suhagi,43.85,22.65,10.04,12.7,13.16,0.79,7.51,7.9,51.99,0.25,43.85,37.75,15.88,39.5,9.39,1.98,51.99,51.99,Ozone,28.62,Satisfactory,51 – 100,2
5/24/2025,Govindh Bhavan Colony,26.47,10.66,6.19,34.32,23.09,1.16,4.32,5.56,45.27,0.43,26.47,17.77,42.9,58,5.4,1.39,45.27,58,CO,28.17,Satisfactory,51 – 100,2
5/25/2025,Govindh Bhavan Colony,35,15.91,5.34,36.36,23.56,1.34,18.84,5.59,48.46,0.52,35,26.52,45.45,67,23.55,1.4,48.46,67,CO,35.34,Satisfactory,51 – 100,2
5/26/2025,Govindh Bhavan Colony,35,15.03,6.42,35.88,24.25,1.21,15.25,5.7,54.41,0.53,35,25.05,44.85,60.5,19.06,1.43,54.41,60.5,CO,34.33,Satisfactory,51 – 100,2
6/17/2025,Govindh Bhavan Colony,16.25,5.92,5.34,31.98,21.36,0.97,13.06,6.66,45.84,0.37,16.25,9.87,39.98,48.5,16.33,1.67,45.84,48.5,CO,25.49,Good,0 – 50,1
6/18/2025,Govindh Bhavan Colony,39.43,14.69,5.58,32.91,21.95,0.99,10.96,6.68,49.25,0.35,39.43,24.48,41.14,49.5,13.7,1.67,49.25,49.5,CO,31.31,Good,0 – 50,1
6/19/2025,Govindh Bhavan Colony,21.61,7.8,5.94,31.87,21.39,0.98,12.67,6.42,37.96,0.36,21.61,13,39.84,49,15.84,1.61,37.96,49,CO,25.55,Good,0 – 50,1
6/22/2025,Govindh Bhavan Colony,16.1,7.95,5.19,30.38,20.29,0.96,30.82,7.1,27.02,0.23,16.1,13.25,37.98,48,38.53,1.78,27.02,48,CO,26.09,Good,0 – 50,1
6/23/2025,Govindh Bhavan Colony,17.52,8.9,6.03,30.8,21.1,0.98,11.36,6.95,25.53,0.25,17.52,14.83,38.5,49,14.2,1.74,25.53,49,CO,23.05,Good,0 – 50,1
6/25/2025,Govindh Bhavan Colony,18.28,7.1,5.54,30.1,20.47,0.93,11.55,7.12,24.86,0.31,18.28,11.83,37.63,46.5,14.44,1.78,24.86,46.5,CO,22.19,Good,0 – 50,1
6/27/2025,Govindh Bhavan Colony,25.51,11.88,6.11,30.84,21.26,0.95,21.61,6.87,26.85,0.32,25.51,19.8,38.55,47.5,27.01,1.72,26.85,47.5,CO,26.71,Good,0 – 50,1
6/29/2025,Govindh Bhavan Colony,28.53,15.5,5.27,30.13,20.13,0.96,9.91,6.91,31.61,0.23,28.53,25.83,37.66,48,12.39,1.73,31.61,48,CO,26.54,Good,0 – 50,1
6/30/2025,Govindh Bhavan Colony,24.76,12.5,6.39,31.32,21.45,0.95,11.92,6.95,21.24,0.33,24.76,20.83,39.15,47.5,14.9,1.74,21.24,47.5,CO,24.3,Good,0 – 50,1
7/1/2025,Govindh Bhavan Colony,19.94,11.28,5.57,32.01,21.36,0.96,11.01,6.91,22.95,0.35,19.94,18.8,40.01,48,13.76,1.73,22.95,48,CO,23.6,Good,0 – 50,1
7/2/2025,Govindh Bhavan Colony,29.81,15.03,5.6,30.39,20.72,0.94,12.68,6.95,28.08,0.28,29.81,25.05,37.99,47,15.85,1.74,28.08,47,CO,26.5,Good,0 – 50,1
7/3/2025,Govindh Bhavan Colony,29.25,15.67,5.1,31.06,20.44,0.92,10.9,6.88,26.43,0.3,29.25,26.12,38.83,46,13.63,1.72,26.43,46,CO,26,Good,0 – 50,1
7/4/2025,Govindh Bhavan Colony,15.56,10.56,5.59,30.42,20.55,0.94,10.97,6.97,22.42,0.24,15.56,17.6,38.03,47,13.71,1.74,22.42,47,CO,22.29,Good,0 – 50,1
7/5/2025,Govindh Bhavan Colony,12,9.89,5.72,30.5,20.83,0.93,10.69,6.9,21.19,0.27,12,16.48,38.13,46.5,13.36,1.73,21.19,46.5,CO,21.34,Good,0 – 50,1
7/6/2025,Govindh Bhavan Colony,12,9.7,5.14,30.5,20.24,0.96,12.17,7,22.76,0.28,12,16.17,38.13,48,15.21,1.75,22.76,48,CO,22,Good,0 – 50,1
7/7/2025,Govindh Bhavan Colony,12,9.54,5.23,30.28,20.23,0.97,11.35,6.69,34.4,0.31,12,15.9,37.85,48.5,14.19,1.67,34.4,48.5,CO,23.5,Good,0 – 50,1
7/9/2025,Govindh Bhavan Colony,27.39,13.28,5.65,32.68,21.51,0.88,25.1,6.61,30.78,0.4,27.39,22.13,40.85,44,31.38,1.65,30.78,44,CO,28.31,Good,0 – 50,1
7/10/2025,Govindh Bhavan Colony,17.02,11.28,5.67,32.79,21.76,0.93,4.6,7.01,34.43,0.47,17.02,18.8,40.99,46.5,5.75,1.75,34.43,46.5,CO,23.61,Good,0 – 50,1
7/11/2025,Govindh Bhavan Colony,15.19,7.2,5.52,31.62,21.18,0.97,14.41,7.85,33.24,0.46,15.19,12,39.53,48.5,18.01,1.96,33.24,48.5,CO,24.06,Good,0 – 50,1
7/12/2025,Govindh Bhavan Colony,14.84,11.3,5.3,30.7,20.02,1,16.02,7.84,38.38,0.35,14.84,18.83,38.38,50,20.03,1.96,38.38,50,CO,26.06,Good,0 – 50,1
7/13/2025,Govindh Bhavan Colony,19.42,13.84,4.9,29.74,19.7,0.97,16.74,7.81,35.68,0.26,19.42,23.07,37.18,48.5,20.93,1.95,35.68,48.5,CO,26.67,Good,0 – 50,1
7/14/2025,Govindh Bhavan Colony,21.28,15.38,5.49,29.81,20.04,0.95,30.75,7.87,25.39,0.35,21.28,25.63,37.26,47.5,38.44,1.97,25.39,47.5,CO,28.21,Good,0 – 50,1
7/15/2025,Govindh Bhavan Colony,26.58,19.26,6.38,30.32,20.98,0.94,14.72,7.87,7.04,0.4,26.58,32.1,37.9,47,18.4,1.97,7.04,47,CO,24.43,Good,0 – 50,1
7/16/2025,Govindh Bhavan Colony,25.01,17.99,5.91,31.57,21.44,1,21.42,7.87,4.22,0.37,25.01,29.98,39.46,50,26.78,1.97,4.22,50,CO,25.35,Good,0 – 50,1
7/17/2025,Govindh Bhavan Colony,27.65,20.05,6.25,31.76,21.9,1.14,18.71,7.88,4.51,0.34,27.65,33.42,39.7,57,23.39,1.97,4.51,57,CO,26.8,Satisfactory,51 – 100,2
7/18/2025,Govindh Bhavan Colony,33.86,24.9,6.42,31.59,22.02,1.06,20.87,7.87,6.87,0.27,33.86,41.5,39.49,53,26.09,1.97,6.87,53,CO,28.97,Satisfactory,51 – 100,2
7/19/2025,Govindh Bhavan Colony,38.47,28.39,7.11,31.74,22.4,1.12,21.58,7.9,7.9,0.3,38.47,47.32,39.68,56,26.98,1.98,7.9,56,CO,31.19,Satisfactory,51 – 100,2
7/20/2025,Govindh Bhavan Colony,35.68,26.33,6.73,33.17,22.99,1.14,25.99,7.9,4,0.46,35.68,43.88,41.46,57,32.49,1.98,4,57,CO,30.93,Satisfactory,51 – 100,2
7/21/2025,Govindh Bhavan Colony,31.38,23.08,7.11,33.56,23.57,1.11,22.86,7.93,6.31,0.35,31.38,38.47,41.95,55.5,28.58,1.98,6.31,55.5,CO,29.17,Satisfactory,51 – 100,2
7/22/2025,Govindh Bhavan Colony,27.51,19.94,7.23,32.76,23.15,1.1,21.6,7.96,5.68,0.4,27.51,33.23,40.95,55,27,1.99,5.68,55,CO,27.34,Satisfactory,51 – 100,2
7/23/2025,Govindh Bhavan Colony,21.06,15.21,6.6,32.35,22.4,1.14,21.64,7.94,6.05,0.27,21.06,25.35,40.44,57,27.05,1.99,6.05,57,CO,25.56,Satisfactory,51 – 100,2
7/24/2025,Govindh Bhavan Colony,19.53,13.77,6.55,33.27,22.88,1.1,27.78,7.82,4.73,0.31,19.53,22.95,41.59,55,34.73,1.96,4.73,55,CO,25.78,Satisfactory,51 – 100,2
7/25/2025,Govindh Bhavan Colony,20.76,14.62,7.43,33.24,22.88,1.08,26.99,7.92,4.62,0.4,20.76,24.37,41.55,54,33.74,1.98,4.62,54,CO,25.86,Satisfactory,51 – 100,2
7/26/2025,Govindh Bhavan Colony,15.99,11.02,6.79,35.94,23.62,1.11,25.11,7.95,6,0.29,15.99,18.37,44.93,55.5,31.39,1.99,6,55.5,CO,24.88,Satisfactory,51 – 100,2
7/27/2025,Govindh Bhavan Colony,18.65,13.02,3,40.09,22.75,1.13,21.75,7.88,4.62,0.16,18.65,21.7,50.11,56.5,27.19,1.97,4.62,56.5,CO,25.82,Satisfactory,51 – 100,2
7/28/2025,Govindh Bhavan Colony,16.16,10.8,3.92,40.34,22.89,1.08,21.5,7.88,4.91,0.18,16.16,18,50.43,54,26.88,1.97,4.91,54,CO,24.62,Satisfactory,51 – 100,2
7/29/2025,Govindh Bhavan Colony,11.26,7.39,4.71,40.41,23.73,1.16,21.24,7.91,4.46,0.17,11.26,12.32,50.51,58,26.55,1.98,4.46,58,CO,23.58,Satisfactory,51 – 100,2
7/30/2025,Govindh Bhavan Colony,16.63,11.64,3.89,39.91,22.25,1.18,21.68,7.86,5.41,0.23,16.63,19.4,49.89,59,27.1,1.97,5.41,59,CO,25.63,Satisfactory,51 – 100,2
7/31/2025,Govindh Bhavan Colony,22.05,16.45,3.6,41.22,23.73,1.09,22.83,7.91,4.71,0.21,22.05,27.42,51.53,54.5,28.54,1.98,4.71,54.5,CO,27.25,Satisfactory,51 – 100,2
8/6/2025,Govindh Bhavan Colony,35.05,17.82,7.69,21.63,17.76,0.84,21.43,7.94,15.07,0.36,35.05,29.7,27.04,42,26.79,1.99,15.07,42,CO,25.38,Good,0 – 50,1
8/27/2025,Govindh Bhavan Colony,32.74,15.77,2.5,28.97,17.45,0.73,21.16,8.26,25.83,0.42,32.74,26.28,36.21,36.5,26.45,2.07,25.83,36.5,CO,26.58,Good,0 – 50,1
9/16/2025,Govindh Bhavan Colony,34.1,16.28,2.5,28.9,17.4,0.78,21.15,4.53,27.97,0.23,34.1,27.13,36.13,39,26.44,1.13,27.97,39,CO,27.41,Good,0 – 50,1
10/1/2025,Govindh Bhavan Colony,29.35,13.72,2.48,15.64,10.34,0.6,8.93,6.32,24.64,0.22,29.35,22.87,19.55,30,11.16,1.58,24.64,30,CO,19.88,Good,0 – 50,1
10/2/2025,Govindh Bhavan Colony,25.79,12.31,2.45,15.55,10.26,0.63,8.86,6.21,31.2,0.2,25.79,20.52,19.44,31.5,11.08,1.55,31.2,31.5,CO,20.15,Good,0 – 50,1
10/4/2025,Govindh Bhavan Colony,22.99,10.17,2.48,15.63,10.32,0.6,8.87,6.21,20.88,0.21,22.99,16.95,19.54,30,11.09,1.55,20.88,30,CO,17.57,Good,0 – 50,1
10/5/2025,Govindh Bhavan Colony,45.04,24.48,2.46,15.68,10.34,0.94,8.61,5.74,31.95,0.3,45.04,40.8,19.6,47,10.76,1.44,31.95,47,CO,28.08,Good,0 – 50,1
10/6/2025,Govindh Bhavan Colony,40.16,20.49,2.44,15.59,10.28,0.99,11.2,5.76,24.04,0.3,40.16,34.15,19.49,49.5,14,1.44,24.04,49.5,CO,26.11,Good,0 – 50,1
10/7/2025,Govindh Bhavan Colony,52.47,26.84,2.46,15.59,10.29,1.09,13.29,5.81,18.2,0.45,52.47,44.73,19.49,54.5,16.61,1.45,18.2,54.5,CO,29.64,Satisfactory,51 – 100,2
10/30/2025,Govindh Bhavan Colony,15.64,7.39,7.95,12.36,13.08,0.71,10.52,4.44,7.93,0.29,15.64,12.32,15.45,35.5,13.15,1.11,7.93,35.5,CO,14.44,Good,0 – 50,1
10/31/2025,Govindh Bhavan Colony,13.94,6.91,8.81,12.53,13.73,0.95,10.07,4.22,8.18,0.34,13.94,11.52,15.66,47.5,12.59,1.06,8.18,47.5,CO,15.78,Good,0 – 50,1
11/1/2025,Govindh Bhavan Colony,30.35,15.73,14.52,11.76,17.97,0.75,9.01,3.89,7.32,0.38,30.35,26.22,14.7,37.5,11.26,0.97,7.32,37.5,CO,18.33,Good,0 – 50,1
